,Recency,Monetary,Frequency,Average,Count,Amount
2512,186,2755.07,8,1867.5143861460956,3970,1632.69
2513,214,1127.5,4,1867.5143861460956,3970,2218.91
2514,194,395.33,1,1867.5143861460956,3970,0.0
2515,194,703.67,2,1867.5143861460956,3970,2397.9900000000002
2516,233,1130.21,2,1867.5143861460956,3970,0.0
2517,205,458.6,2,1867.5143861460956,3970,1398.02
2518,355,316.83,1,1867.5143861460956,3970,408.32
2519,313,1648.94,2,1867.5143861460956,3970,2371.86
2520,238,254.0,1,1867.5143861460956,3970,0.0
2521,304,335.76,3,1867.5143861460956,3970,134.4
2522,226,538.8,1,1867.5143861460956,3970,726.78
2523,283,842.4,2,1867.5143861460956,3970,0.0
2524,261,853.02,2,1867.5143861460956,3970,1694.26
2525,256,648.71,2,1867.5143861460956,3970,463.49
2526,220,1608.06,5,1867.5143861460956,3970,1524.9
2527,203,1449.54,5,1867.5143861460956,3970,1691.8600000000001
2528,305,198.6,2,1867.5143861460956,3970,0.0
2529,373,163.47,1,1867.5143861460956,3970,0.0
2530,297,412.92,2,1867.5143861460956,3970,0.0
2531,183,1889.24,4,1867.5143861460956,3970,1483.68
2532,256,308.85,1,1867.5143861460956,3970,252.74
2533,290,454.7,1,1867.5143861460956,3970,1440.49
2534,253,1505.89,1,1867.5143861460956,3970,1229.74
2535,277,1449.16,2,1867.5143861460956,3970,1151.3
2536,186,1350.78,4,1867.5143861460956,3970,1253.68
2537,190,7341.72,20,1867.5143861460956,3970,10543.6
2538,255,369.3,1,1867.5143861460956,3970,1008.86
2539,180,10390.94,14,1867.5143861460956,3970,9938.74
2540,239,301.65,1,1867.5143861460956,3970,0.0
2541,269,1159.5,4,1867.5143861460956,3970,426.0
2542,233,731.2,5,1867.5143861460956,3970,0.0
2543,187,1042.7,3,1867.5143861460956,3970,939.75
2544,190,506.19,1,1867.5143861460956,3970,312.82
2545,198,995.56,2,1867.5143861460956,3970,1756.08
2546,268,765.37,2,1867.5143861460956,3970,1924.78
2547,182,172.65,1,1867.5143861460956,3970,317.0
2548,198,610.87,1,1867.5143861460956,3970,801.98
2549,316,303.9,1,1867.5143861460956,3970,676.8
2550,189,2154.1,6,1867.5143861460956,3970,3239.78
2551,197,182.7,1,1867.5143861460956,3970,259.3
2552,214,2404.2599999999998,5,1867.5143861460956,3970,1741.07
2553,212,88.7,1,1867.5143861460956,3970,171.68
2554,185,2768.71,3,1867.5143861460956,3970,7476.78
2555,247,192.9,3,1867.5143861460956,3970,264.0
2556,227,387.71999999999997,2,1867.5143861460956,3970,145.84
2557,184,302.93,1,1867.5143861460956,3970,895.16
2558,228,163.2,1,1867.5143861460956,3970,0.0
2559,183,6149.2,6,1867.5143861460956,3970,4151.78
2560,280,299.83,1,1867.5143861460956,3970,0.0
2561,214,132.62,1,1867.5143861460956,3970,1440.35
2562,295,307.21000000000004,1,1867.5143861460956,3970,0.0
2563,288,235.27,2,1867.5143861460956,3970,856.79
2564,232,438.65000000000003,1,1867.5143861460956,3970,0.0
2565,190,704.14,2,1867.5143861460956,3970,1771.18
2566,257,468.88,2,1867.5143861460956,3970,0.0
2567,243,433.6,2,1867.5143861460956,3970,308.09000000000003
2568,182,1547.87,7,1867.5143861460956,3970,756.64
2569,218,2637.4300000000003,6,1867.5143861460956,3970,2301.81
2570,204,313.5,4,1867.5143861460956,3970,113.4
2571,196,41.400000000000006,1,1867.5143861460956,3970,59.7
2572,191,1144.58,5,1867.5143861460956,3970,598.7900000000001
2573,191,489.23,1,1867.5143861460956,3970,111.11
2574,246,404.58000000000004,1,1867.5143861460956,3970,389.34999999999997
2575,182,351.66,1,1867.5143861460956,3970,0.0
2576,338,30.45,1,1867.5143861460956,3970,360.11
2577,232,1945.28,5,1867.5143861460956,3970,859.99
2578,206,727.32,6,1867.5143861460956,3970,3089.84
2579,204,434.96,1,1867.5143861460956,3970,1120.87
2580,219,132.15,1,1867.5143861460956,3970,309.77
2581,263,237.89,3,1867.5143861460956,3970,393.45
2582,289,71.15,3,1867.5143861460956,3970,0.0
2583,372,194.65,1,1867.5143861460956,3970,610.17
2584,316,595.27,3,1867.5143861460956,3970,641.0600000000001
2585,201,1482.66,4,1867.5143861460956,3970,1622.44
2586,225,16.0,1,1867.5143861460956,3970,125.6
2587,326,376.25,1,1867.5143861460956,3970,209.02
2588,269,823.28,2,1867.5143861460956,3970,1279.36
2589,359,215.75,1,1867.5143861460956,3970,122.81
2590,297,197.70000000000002,1,1867.5143861460956,3970,0.0
2591,303,352.91,3,1867.5143861460956,3970,0.0
2592,186,112.86,1,1867.5143861460956,3970,0.0
2593,201,115.25,1,1867.5143861460956,3970,156.19
2594,297,171.25,1,1867.5143861460956,3970,0.0
2595,180,208.69,1,1867.5143861460956,3970,609.37
2596,322,147.3,2,1867.5143861460956,3970,0.0
2597,204,936.51,4,1867.5143861460956,3970,268.93
2598,217,183.09,1,1867.5143861460956,3970,0.0
2599,239,1830.62,5,1867.5143861460956,3970,1455.34
2600,185,534.4599999999999,2,1867.5143861460956,3970,263.87
2601,235,1007.1999999999999,3,1867.5143861460956,3970,2760.88
2602,374,124.95,1,1867.5143861460956,3970,260.28000000000003
2603,246,414.72,1,1867.5143861460956,3970,0.0
2604,215,301.62,2,1867.5143861460956,3970,136.25
2605,184,262.64,4,1867.5143861460956,3970,0.0
2606,270,2132.9300000000003,4,1867.5143861460956,3970,3792.55
2607,304,374.81,2,1867.5143861460956,3970,0.0
2608,294,59.55,2,1867.5143861460956,3970,16.21
2609,373,130.18,1,1867.5143861460956,3970,0.0
2610,219,2085.1,4,1867.5143861460956,3970,822.55
2611,196,1100.49,2,1867.5143861460956,3970,1088.01
2612,234,731.96,4,1867.5143861460956,3970,0.0
2613,257,392.59,1,1867.5143861460956,3970,0.0
2614,291,1310.3000000000002,1,1825.1025,4,2557.2
2615,359,342.36,1,1867.5143861460956,3970,0.0
2616,211,1668.38,5,1867.5143861460956,3970,2275.2200000000003
2617,180,16714.3,50,1867.5143861460956,3970,13178.2
2618,238,430.69,1,1867.5143861460956,3970,0.0
2619,191,598.19,4,1867.5143861460956,3970,0.0
2620,281,40.65,1,1867.5143861460956,3970,89.04
2621,192,2064.1,13,1867.5143861460956,3970,685.6
2622,185,313.43,3,1867.5143861460956,3970,144.53
2623,234,26470.4,61,1867.5143861460956,3970,24738.47
2624,329,1344.6,4,1867.5143861460956,3970,218.74
2625,360,380.36,2,1867.5143861460956,3970,168.51
2626,372,584.35,1,1867.5143861460956,3970,1023.84
2627,367,135.94,1,1867.5143861460956,3970,624.25
2628,277,468.0,1,1867.5143861460956,3970,1335.2
2629,183,3850.9700000000003,8,1867.5143861460956,3970,3791.02
2630,364,256.69,2,1867.5143861460956,3970,506.05
2631,234,1802.18,5,1867.5143861460956,3970,1224.71
2632,199,150.83,1,1867.5143861460956,3970,797.36
2633,201,757.98,2,1867.5143861460956,3970,1827.22
2634,184,8394.07,13,1867.5143861460956,3970,7454.0
2635,361,149.5,1,1867.5143861460956,3970,655.8000000000001
2636,182,199.63,5,1867.5143861460956,3970,224.55
2637,183,155.19,1,1867.5143861460956,3970,452.79
2638,214,528.58,2,1867.5143861460956,3970,434.51
2639,197,1998.7,6,1867.5143861460956,3970,2658.02
2640,324,167.1,1,1867.5143861460956,3970,0.0
2641,238,1619.02,2,1867.5143861460956,3970,1805.0
2642,275,366.0,2,1867.5143861460956,3970,0.0
2643,287,168.48,1,1867.5143861460956,3970,155.6
2644,233,1115.71,8,1867.5143861460956,3970,1239.73
2645,225,144.2,1,1867.5143861460956,3970,564.57
2646,184,859.49,10,1867.5143861460956,3970,234.9
2647,254,16.44,1,1867.5143861460956,3970,554.56
2648,186,844.48,4,1867.5143861460956,3970,1173.92
2649,203,114.88,1,1867.5143861460956,3970,32.24
2650,182,216.39999999999998,1,1867.5143861460956,3970,0.0
2651,208,1115.42,7,1867.5143861460956,3970,467.86
2652,276,291.76,1,1867.5143861460956,3970,0.0
2653,234,525.62,2,1867.5143861460956,3970,642.64
2654,373,132.55,1,1867.5143861460956,3970,0.0
2655,362,261.7,1,1867.5143861460956,3970,0.0
2656,215,1553.02,6,1867.5143861460956,3970,1515.02
2657,187,242.13,1,1867.5143861460956,3970,0.0
2658,264,43.87,2,1867.5143861460956,3970,0.0
2659,180,17982.52,29,1867.5143861460956,3970,2329.84
2660,180,187.5,1,1867.5143861460956,3970,102.0
2661,215,178.3,1,1867.5143861460956,3970,459.9
2662,357,294.0,1,1867.5143861460956,3970,0.0
2663,207,128.7,1,1867.5143861460956,3970,0.0
2664,285,588.6,2,1867.5143861460956,3970,1650.5
2665,205,905.36,3,1867.5143861460956,3970,1629.38
2666,238,1183.94,6,1867.5143861460956,3970,1844.99
2667,268,114.69,1,1867.5143861460956,3970,0.0
2668,261,225.25,2,1867.5143861460956,3970,315.1
2669,206,22579.35,5,1867.5143861460956,3970,3707.4
2670,226,1128.72,3,1867.5143861460956,3970,0.0
2671,332,360.35,3,1867.5143861460956,3970,0.0
2672,182,34727.76,49,1867.5143861460956,3970,25389.84
2673,205,307.23,2,1867.5143861460956,3970,643.38
2674,187,1183.09,6,1867.5143861460956,3970,450.24
2675,291,392.6,2,1867.5143861460956,3970,0.0
2676,364,465.42,1,1867.5143861460956,3970,0.0
2677,228,140.75,1,1867.5143861460956,3970,0.0
2678,277,10.9,1,1867.5143861460956,3970,50.400000000000006
2679,182,1204.51,41,1867.5143861460956,3970,494.59
2680,185,584.59,3,1867.5143861460956,3970,0.0
2681,182,317.64,2,1867.5143861460956,3970,333.87
2682,196,2739.05,7,1867.5143861460956,3970,1879.36
2683,227,875.99,5,1867.5143861460956,3970,0.0
2684,180,1868.79,16,1867.5143861460956,3970,272.95
2685,184,161.94,1,1867.5143861460956,3970,0.0
2686,333,288.9,2,1867.5143861460956,3970,871.9399999999999
2687,316,138.18,1,1867.5143861460956,3970,0.0
2688,374,229.46,1,1867.5143861460956,3970,809.13
2689,186,197.32,1,1867.5143861460956,3970,607.75
2690,359,190.32,3,1867.5143861460956,3970,98.1
2691,368,332.70000000000005,1,1867.5143861460956,3970,564.07
2692,227,227.2,1,1867.5143861460956,3970,0.0
2693,253,235.19,1,1867.5143861460956,3970,0.0
2694,186,980.9,3,1867.5143861460956,3970,653.93
2695,182,262.9,2,1867.5143861460956,3970,219.43
2696,373,319.19,2,1867.5143861460956,3970,320.05
2697,200,124.25,1,1867.5143861460956,3970,0.0
2698,182,293.6,2,1867.5143861460956,3970,243.01
2699,255,67.72,2,1867.5143861460956,3970,182.2
2700,253,356.48,2,1867.5143861460956,3970,196.7
2701,184,13769.869999999999,9,1867.5143861460956,3970,3901.0699999999997
2702,218,1770.36,6,1867.5143861460956,3970,128.13
2703,203,321.45,1,1867.5143861460956,3970,102.78999999999999
2704,359,115.3,1,1867.5143861460956,3970,0.0
2705,317,201.20000000000002,1,1867.5143861460956,3970,275.7
2706,182,198.81,1,1867.5143861460956,3970,784.87
2707,199,492.84000000000003,2,1867.5143861460956,3970,684.88
2708,219,192.05,1,1867.5143861460956,3970,0.0
2709,278,433.77,1,1867.5143861460956,3970,0.0
2710,326,252.1,2,1867.5143861460956,3970,905.92
2711,186,78.1,8,1867.5143861460956,3970,19.3
2712,192,149.41,1,1867.5143861460956,3970,0.0
2713,208,252.11,2,1867.5143861460956,3970,327.06
2714,219,2373.37,7,1867.5143861460956,3970,2195.62
2715,196,53.86,1,1867.5143861460956,3970,1363.15
2716,285,189.63,1,1867.5143861460956,3970,0.0
2717,226,272.55,1,1867.5143861460956,3970,283.97
2718,270,2282.28,7,1867.5143861460956,3970,0.0
2719,200,10877.18,1,1867.5143861460956,3970,0.0
2720,254,190.95,1,1867.5143861460956,3970,0.0
2721,240,1002.81,2,1867.5143861460956,3970,200.75
2722,303,301.2,1,1867.5143861460956,3970,302.7
2723,200,464.40000000000003,1,1867.5143861460956,3970,721.06
2724,197,2739.07,11,1867.5143861460956,3970,1630.49
2725,233,422.75,1,1867.5143861460956,3970,489.4
2726,269,102.0,1,1867.5143861460956,3970,84.60000000000001
2727,199,2495.67,6,1867.5143861460956,3970,1185.36
2728,229,1618.8,6,1867.5143861460956,3970,1855.0
2729,194,1332.96,4,1867.5143861460956,3970,1170.93
2730,305,314.1,1,1867.5143861460956,3970,0.0
2731,357,407.55,2,1867.5143861460956,3970,568.08
2732,266,903.5699999999999,5,1867.5143861460956,3970,801.98
2733,264,372.74,1,1867.5143861460956,3970,135.73
2734,264,258.75,1,1867.5143861460956,3970,697.0500000000001
2735,240,2227.02,8,1867.5143861460956,3970,8478.78
2736,229,360.85,1,1867.5143861460956,3970,0.0
2737,211,4481.6,5,1867.5143861460956,3970,2629.58
2738,232,674.63,2,1867.5143861460956,3970,1671.56
2739,197,2172.9,5,1867.5143861460956,3970,1201.32
2740,214,1427.36,2,1867.5143861460956,3970,295.68
2741,358,171.26,1,1867.5143861460956,3970,1794.26
2742,186,451.56,1,1867.5143861460956,3970,0.0
2743,310,112.5,1,1867.5143861460956,3970,293.01
2744,185,165462.17,48,1867.5143861460956,3970,183702.18
2745,185,105.8,1,1867.5143861460956,3970,0.0
2746,285,609.03,3,1867.5143861460956,3970,421.73
2747,232,577.8100000000001,2,1867.5143861460956,3970,0.0
2748,225,405.85,1,1867.5143861460956,3970,0.0
2749,187,152.0,1,1867.5143861460956,3970,271.27
2750,333,9.700000000000001,1,1867.5143861460956,3970,0.0
2751,267,222.95999999999998,1,1867.5143861460956,3970,0.0
2752,234,445.0,2,1867.5143861460956,3970,0.0
2753,226,288.15,2,1867.5143861460956,3970,279.56
2754,187,145.99,2,1867.5143861460956,3970,0.0
2755,225,458.27,1,1867.5143861460956,3970,424.20000000000005
2756,182,967.8000000000001,3,1867.5143861460956,3970,1201.45
2757,185,1548.96,4,1867.5143861460956,3970,1207.28
2758,282,114.10000000000001,1,1867.5143861460956,3970,0.0
2759,187,591.69,2,1867.5143861460956,3970,420.93999999999994
2760,194,1069.99,3,1867.5143861460956,3970,156.1
2761,282,426.69,1,1867.5143861460956,3970,0.0
2762,295,246.22,1,1867.5143861460956,3970,0.0
2763,207,215.35,1,1867.5143861460956,3970,0.0
2764,368,379.16,1,1867.5143861460956,3970,0.0
2765,220,728.84,1,1867.5143861460956,3970,0.0
2766,259,175.5,1,1867.5143861460956,3970,0.0
2767,183,1491.2,6,1867.5143861460956,3970,1109.1299999999999
2768,277,874.0500000000001,3,1867.5143861460956,3970,1023.64
2769,267,607.75,2,1867.5143861460956,3970,598.25
2770,182,4250.04,11,1867.5143861460956,3970,5668.12
2771,248,589.52,1,1867.5143861460956,3970,0.0
2772,239,58.5,1,1867.5143861460956,3970,0.0
2773,311,176.1,1,1867.5143861460956,3970,0.0
2774,196,875.45,3,1867.5143861460956,3970,0.0
2775,229,1778.74,3,1867.5143861460956,3970,2734.19
2776,299,304.38,1,1867.5143861460956,3970,450.0
2777,197,493.12,3,1867.5143861460956,3970,330.02
2778,358,329.58,1,1867.5143861460956,3970,0.0
2779,267,724.89,1,1867.5143861460956,3970,0.0
2780,232,337.55,2,1867.5143861460956,3970,942.0
2781,261,313.49,1,1867.5143861460956,3970,0.0
2782,239,461.16,3,1867.5143861460956,3970,0.0
2783,205,1564.3200000000002,3,1867.5143861460956,3970,1623.88
2784,268,292.93,1,1867.5143861460956,3970,482.25
2785,211,230.1,1,1867.5143861460956,3970,0.0
2786,319,344.75,1,1867.5143861460956,3970,0.0
2787,358,447.53000000000003,1,1867.5143861460956,3970,0.0
2788,186,231.43,2,1867.5143861460956,3970,112.57
2789,189,314.65999999999997,1,1867.5143861460956,3970,0.0
2790,201,360.08,1,1867.5143861460956,3970,0.0
2791,313,298.3,1,1867.5143861460956,3970,0.0
2792,185,873.28,2,1867.5143861460956,3970,907.06
2793,259,798.5500000000001,1,1867.5143861460956,3970,1149.6000000000001
2794,232,479.91999999999996,2,1867.5143861460956,3970,0.0
2795,183,641.04,4,1867.5143861460956,3970,852.08
2796,218,561.28,2,1867.5143861460956,3970,1055.2
2797,192,4493.7300000000005,7,1867.5143861460956,3970,3022.58
2798,211,2054.86,4,1867.5143861460956,3970,5490.28
2799,192,916.64,2,1867.5143861460956,3970,5734.19
2800,206,980.4000000000001,4,1867.5143861460956,3970,2546.41
2801,184,3393.9900000000002,17,1867.5143861460956,3970,1403.71
2802,187,179.6,1,1867.5143861460956,3970,0.0
2803,239,236.64000000000001,1,1867.5143861460956,3970,676.47
2804,253,216.3,1,1867.5143861460956,3970,697.6
2805,197,1060.3,3,1867.5143861460956,3970,312.42
2806,210,1693.91,5,1867.5143861460956,3970,2064.01
2807,245,162.72,1,1867.5143861460956,3970,0.0
2808,185,440.03,2,1867.5143861460956,3970,399.7
2809,246,10724.67,4,1867.5143861460956,3970,11239.47
2810,184,1015.42,5,1867.5143861460956,3970,0.0
2811,278,317.88,1,1867.5143861460956,3970,0.0
2812,217,267.9,1,1867.5143861460956,3970,0.0
2813,197,1364.75,2,1867.5143861460956,3970,897.77
2814,182,1129.6100000000001,3,1867.5143861460956,3970,930.0600000000001
2815,316,662.7,2,1867.5143861460956,3970,1316.9
2816,222,911.88,3,1867.5143861460956,3970,6407.03
2817,238,202.06,1,1867.5143861460956,3970,226.0
2818,308,269.37,1,1867.5143861460956,3970,0.0
2819,227,1464.73,5,1867.5143861460956,3970,0.0
2820,245,680.85,2,1867.5143861460956,3970,0.0
2821,184,1307.4,3,1867.5143861460956,3970,0.0
2822,226,153.0,1,1867.5143861460956,3970,0.0
2823,214,741.85,2,1867.5143861460956,3970,0.0
2824,234,518.97,2,1867.5143861460956,3970,801.69
2825,213,120.32,1,1867.5143861460956,3970,0.0
2826,257,354.42,3,1867.5143861460956,3970,287.35
2827,296,427.0,1,1867.5143861460956,3970,0.0
2828,359,462.95,1,1867.5143861460956,3970,833.48
2829,207,1071.61,1,1867.5143861460956,3970,1274.1
